Order_ID,Order_Date,Order_Time,Customer_ID,Product,Category,Region,City,Sales_Channel,Payment_Mode,Quantity,Unit_Price,Discount_Percent,Revenue,Discount_Amount,Net_Sales,Cost,Profit
561454,12-02-2023,16:13:00,20505,Smartphone,Accessories,South,Kolkata,Distributor,UPI,5,76128,12,380640,45676.8,334963.2,194882.25,140080.95
561455,12-02-2023,16:14:00,23741,Office Chair,Electronics,South,Jaipur,Retail Store,Credit Card,12,112158,13,1345896,174966.48,1170929.52,762545.63,408383.89
561456,12-02-2023,16:15:00,91672,Printer,Office Equipment,West,Indore,Online,Cash,13,16634,6,216242,12974.52,203267.48,121615.76,81651.72
561457,12-02-2023,16:16:00,95393,Camera,Furniture,East,Kolkata,Online,Cash,10,47098,3,470980,14129.4,456850.6,254910.65,201939.95
561458,12-02-2023,16:17:00,70011,Printer,Office Equipment,East,Mumbai,Retail Store,Credit Card,8,47732,8,381856,30548.48,351307.52,223427.69,127879.83
561459,12-02-2023,16:18:00,83571,Headphones,Furniture,South,Jaipur,Distributor,Credit Card,13,83723,20,1088399,217679.8,870719.2,522381.77,348337.43
561460,12-02-2023,16:19:00,34935,Printer,Accessories,North,Bangalore,Retail Store,Cash,7,42517,7,297619,20833.33,276785.67,204768.32,72017.35
561461,12-02-2023,16:20:00,43103,Monitor,Accessories,West,Bangalore,Retail Store,Net Banking,14,33876,5,474264,23713.2,450550.8,309868.71,140682.09
561462,12-02-2023,16:21:00,24521,Camera,Electronics,South,Bangalore,Online,Credit Card,14,33504,16,469056,75048.96,394007.04,310921.08,83085.96
561463,12-02-2023,16:22:00,96643,Tablet,Accessories,East,Mumbai,Online,Net Banking,3,62023,10,186069,18606.9,167462.1,102686.12,64775.98
561464,12-02-2023,16:23:00,80965,Laptop,Electronics,South,Jaipur,Online,Net Banking,12,110281,19,1323372,251440.68,1071931.32,795052.81,276878.51
561465,12-02-2023,16:24:00,53437,Laptop,Accessories,East,Chennai,Distributor,UPI,8,38418,12,307344,36881.28,270462.72,167503.07,102959.65
561466,12-02-2023,16:25:00,53724,Office Chair,Furniture,West,Bangalore,Online,UPI,12,81047,12,972564,116707.68,855856.32,660005.19,195851.13
561467,12-02-2023,16:26:00,71407,Tablet,Office Equipment,West,Pune,Online,UPI,11,49272,19,541992,102978.48,439013.52,367550,71463.52
561468,12-02-2023,16:27:00,29436,Monitor,Office Equipment,West,Mumbai,Distributor,Cash,12,73004,20,876048,175209.6,700838.4,456928.13,243910.27
561469,12-02-2023,16:28:00,47262,Monitor,Furniture,South,Chennai,Distributor,Credit Card,13,64997,4,844961,33798.44,811162.56,672392.98,138769.58
561470,12-02-2023,16:29:00,32944,Headphones,Accessories,North,Kolkata,Distributor,Credit Card,4,7174,24,28696,6887.04,21808.96,15023.79,6785.17
561471,12-02-2023,16:30:00,77401,Monitor,Furniture,East,Chennai,Retail Store,UPI,5,18256,7,91280,6389.6,84890.4,58885.27,26005.13
561472,12-02-2023,16:31:00,47896,Laptop,Furniture,North,Jaipur,Distributor,Net Banking,12,10293,14,123516,17292.24,106223.76,79244.85,26978.91
561473,12-02-2023,16:32:00,30461,Desk,Office Equipment,West,Mumbai,Retail Store,Debit Card,2,12948,3,25896,776.88,25119.12,13947.1,11172.02
561474,12-02-2023,16:33:00,99476,Camera,Office Equipment,East,Pune,Distributor,Debit Card,6,34701,25,208206,52051.5,156154.5,87559.98,68594.52
561475,12-02-2023,16:34:00,27541,Smartphone,Electronics,North,Bangalore,Retail Store,Debit Card,1,10328,26,10328,2685.28,7642.72,4622.99,3019.73
561476,12-02-2023,16:35:00,77883,Tablet,Electronics,East,Kolkata,Online,Cash,8,64014,32,512112,163875.84,348236.16,222150.03,126086.13
561477,12-02-2023,16:36:00,85856,Camera,Electronics,East,Jaipur,Online,Debit Card,8,88623,7,708984,49628.88,659355.12,463451.03,195904.09
561478,12-02-2023,16:37:00,93328,Monitor,Furniture,West,Pune,Distributor,Debit Card,9,48412,6,435708,26142.48,409565.52,263882.68,145682.84
561479,12-02-2023,16:38:00,25965,Office Chair,Office Equipment,North,Jaipur,Online,Cash,12,59379,0,712548,0,712548,462929.06,249618.94
561480,12-02-2023,16:39:00,48373,Smartphone,Accessories,North,Indore,Retail Store,Net Banking,2,3195,0,6390,0,6390,5393.44,996.56
561481,12-02-2023,16:40:00,51194,Keyboard,Furniture,West,Kolkata,Online,Credit Card,12,47510,22,570120,125426.4,444693.6,276708.74,167984.86
561482,12-02-2023,16:41:00,42282,Monitor,Electronics,West,Bangalore,Online,UPI,9,4299,15,38691,5803.65,32887.35,23537.25,9350.1
561483,12-02-2023,16:42:00,33287,Smartphone,Accessories,South,Delhi,Retail Store,Debit Card,14,11273,0,157822,0,157822,124215.47,33606.53
561484,12-02-2023,16:43:00,48592,Monitor,Accessories,West,Mumbai,Retail Store,Credit Card,7,101880,19,713160,135500.4,577659.6,394791.09,182868.51
561485,12-02-2023,16:44:00,28255,Tablet,Electronics,North,Indore,Retail Store,Credit Card,3,92736,26,278208,72334.08,205873.92,142751.15,63122.77
561486,12-02-2023,16:45:00,40095,Office Chair,Electronics,North,Bangalore,Distributor,Cash,14,118085,4,1653190,66127.6,1587062.4,923837.56,663224.84
561487,12-02-2023,16:46:00,99974,Laptop,Furniture,South,Jaipur,Distributor,Net Banking,4,19722,4,78888,3155.52,75732.48,45413.8,30318.68
561488,12-02-2023,16:47:00,30376,Tablet,Electronics,West,Jaipur,Online,UPI,4,98241,19,392964,74663.16,318300.84,178710.99,139589.85
561489,12-02-2023,16:48:00,38565,Monitor,Accessories,South,Kolkata,Online,Net Banking,6,94139,28,564834,158153.52,406680.48,225700.84,180979.64
561490,12-02-2023,16:49:00,54195,Tablet,Office Equipment,North,Pune,Online,Cash,10,47777,21,477770,100331.7,377438.3,241647.47,135790.83
561491,12-02-2023,16:50:00,41678,Monitor,Office Equipment,East,Jaipur,Distributor,Net Banking,2,84323,31,168646,52280.26,116365.74,94501.39,21864.35
561492,12-02-2023,16:51:00,41366,Monitor,Electronics,North,Pune,Retail Store,Debit Card,1,50305,23,50305,11570.15,38734.85,31708.41,7026.44
561493,12-02-2023,16:52:00,97975,Office Chair,Accessories,South,Kolkata,Retail Store,Cash,5,72568,10,362840,36284,326556,272262.57,54293.43
561494,12-02-2023,16:53:00,20029,Keyboard,Furniture,West,Delhi,Distributor,Cash,2,41194,5,82388,4119.4,78268.6,55510.06,22758.54
561495,12-02-2023,16:54:00,88997,Keyboard,Accessories,South,Chennai,Distributor,Net Banking,13,89525,7,1163825,81467.75,1082357.25,621977.53,460379.72
561496,12-02-2023,16:55:00,91405,Camera,Accessories,South,Mumbai,Retail Store,UPI,12,31716,23,380592,87536.16,293055.84,232561.43,60494.41
561497,12-02-2023,16:56:00,77647,Camera,Accessories,West,Pune,Retail Store,Net Banking,1,82008,33,82008,27062.64,54945.36,35570.36,19375
561498,12-02-2023,16:57:00,11890,Tablet,Accessories,South,Kolkata,Online,Credit Card,8,80056,31,640448,198538.88,441909.12,319885.72,122023.4
561499,12-02-2023,16:58:00,17813,Desk,Office Equipment,West,Delhi,Retail Store,Cash,13,47535,2,617955,12359.1,605595.9,473880.91,131714.99
561500,12-02-2023,16:59:00,64930,Monitor,Office Equipment,South,Mumbai,Online,Cash,3,108062,11,324186,35660.46,288525.54,205234.36,83291.18
561501,12-02-2023,17:00:00,95122,Printer,Accessories,West,Jaipur,Retail Store,UPI,10,117679,9,1176790,105911.1,1070878.9,894106.47,176772.43
561502,12-02-2023,17:01:00,73042,Desk,Furniture,East,Chennai,Distributor,Net Banking,7,97516,12,682612,81913.44,600698.56,443438.08,157260.48
561503,12-02-2023,17:02:00,63300,Tablet,Accessories,North,Mumbai,Distributor,Debit Card,6,74972,0,449832,0,449832,330994.71,118837.29
561504,12-02-2023,17:03:00,27129,Smartphone,Electronics,West,Mumbai,Retail Store,UPI,11,96477,9,1061247,95512.23,965734.77,585795.19,379939.58
561505,12-02-2023,17:04:00,72766,Desk,Accessories,North,Indore,Distributor,UPI,12,46755,22,561060,123433.2,437626.8,362660.55,74966.25
561506,12-02-2023,17:05:00,79219,Headphones,Furniture,West,Pune,Distributor,Net Banking,14,94168,0,1318352,0,1318352,765114.14,553237.86
561507,12-02-2023,17:06:00,14649,Tablet,Electronics,South,Jaipur,Distributor,UPI,8,4516,30,36128,10838.4,25289.6,16394.89,8894.71
561508,12-02-2023,17:07:00,35853,Keyboard,Electronics,North,Pune,Retail Store,Debit Card,3,40587,4,121761,4870.44,116890.56,81001.17,35889.39
561509,12-02-2023,17:08:00,97348,Printer,Accessories,North,Indore,Distributor,Net Banking,7,33801,31,236607,73348.17,163258.83,90263.9,72994.93
561510,12-02-2023,17:09:00,53666,Desk,Furniture,East,Bangalore,Distributor,Debit Card,6,22347,25,134082,33520.5,100561.5,77571.07,22990.43
561511,12-02-2023,17:10:00,60707,Laptop,Office Equipment,East,Chennai,Online,Net Banking,3,105421,28,316263,88553.64,227709.36,176761.43,50947.93
561512,12-02-2023,17:11:00,99177,Office Chair,Electronics,North,Jaipur,Retail Store,Cash,5,116039,13,580195,75425.35,504769.65,279701.76,225067.89
561513,12-02-2023,17:12:00,89518,Printer,Furniture,West,Mumbai,Retail Store,Cash,1,4656,7,4656,325.92,4330.08,3373.43,956.65
561514,12-02-2023,17:13:00,55820,Desk,Furniture,South,Chennai,Online,Debit Card,4,53610,0,214440,0,214440,175124.12,39315.88
561515,12-02-2023,17:14:00,80122,Tablet,Accessories,West,Jaipur,Online,UPI,1,7016,32,7016,2245.12,4770.88,3905.48,865.4
561516,12-02-2023,17:15:00,72389,Laptop,Accessories,South,Jaipur,Distributor,Net Banking,11,25420,14,279620,39146.8,240473.2,145192.61,95280.59
561517,12-02-2023,17:16:00,89707,Laptop,Furniture,South,Kolkata,Retail Store,UPI,9,73366,16,660294,105647.04,554646.96,423222.08,131424.88
561518,12-02-2023,17:17:00,85952,Printer,Office Equipment,South,Chennai,Retail Store,Credit Card,11,111249,15,1223739,183560.85,1040178.15,742281.91,297896.24
561519,12-02-2023,17:18:00,21393,Desk,Office Equipment,North,Mumbai,Distributor,Net Banking,9,109017,8,981153,78492.24,902660.76,720722.57,181938.19
561520,12-02-2023,17:19:00,89763,Headphones,Furniture,South,Jaipur,Retail Store,UPI,1,30218,13,30218,3928.34,26289.66,19165.3,7124.36
561521,12-02-2023,17:20:00,76720,Laptop,Office Equipment,South,Kolkata,Online,Net Banking,2,7167,27,14334,3870.18,10463.82,6309.89,4153.93
561522,12-02-2023,17:21:00,95855,Office Chair,Office Equipment,South,Jaipur,Online,Cash,5,25160,27,125800,33966,91834,51024.03,40809.97
561523,12-02-2023,17:22:00,17075,Laptop,Electronics,North,Kolkata,Online,UPI,2,6946,7,13892,972.44,12919.56,8057.64,4861.92
561524,12-02-2023,17:23:00,44545,Laptop,Furniture,North,Kolkata,Distributor,UPI,11,77393,6,851323,51079.38,800243.62,496866.53,303377.09
561525,12-02-2023,17:24:00,80521,Printer,Furniture,West,Mumbai,Online,Cash,7,65386,18,457702,82386.36,375315.64,301704.87,73610.77
561526,12-02-2023,17:25:00,78335,Tablet,Office Equipment,North,Pune,Distributor,Credit Card,2,39053,8,78106,6248.48,71857.52,42191.26,29666.26
561527,12-02-2023,17:26:00,50668,Laptop,Furniture,West,Bangalore,Online,Debit Card,14,62182,21,870548,182815.08,687732.92,467656.66,220076.26
561528,12-02-2023,17:27:00,22927,Camera,Furniture,South,Delhi,Distributor,Net Banking,10,51447,29,514470,149196.3,365273.7,267673.62,97600.08
561529,12-02-2023,17:28:00,15638,Printer,Office Equipment,South,Delhi,Online,Credit Card,7,96954,13,678678,88228.14,590449.86,382386.84,208063.02
561530,12-02-2023,17:29:00,90056,Monitor,Office Equipment,North,Pune,Retail Store,Credit Card,2,46107,30,92214,27664.2,64549.8,42294.75,22255.05
561531,12-02-2023,17:30:00,27568,Printer,Accessories,North,Jaipur,Retail Store,Cash,7,108964,33,762748,251706.84,511041.16,413369.84,97671.32
561532,12-02-2023,17:31:00,67876,Monitor,Electronics,North,Mumbai,Distributor,Debit Card,14,53267,34,745738,253550.92,492187.08,394366.34,97820.74
561533,12-02-2023,17:32:00,81819,Monitor,Office Equipment,West,Kolkata,Retail Store,Credit Card,9,55646,9,500814,45073.26,455740.74,268525.02,187215.72
561534,12-02-2023,17:33:00,14582,Laptop,Furniture,East,Delhi,Distributor,Net Banking,2,79860,24,159720,38332.8,121387.2,88888.29,32498.91
561535,12-02-2023,17:34:00,90108,Tablet,Accessories,West,Jaipur,Retail Store,Credit Card,11,88330,5,971630,48581.5,923048.5,662429.36,260619.14
561536,12-02-2023,17:35:00,14303,Smartphone,Accessories,East,Indore,Distributor,Cash,9,37214,21,334926,70334.46,264591.54,193164.7,71426.84
561537,12-02-2023,17:36:00,59502,Tablet,Electronics,North,Indore,Online,Credit Card,9,55713,18,501417,90255.06,411161.94,336481.26,74680.68
561538,12-02-2023,17:37:00,74450,Laptop,Electronics,East,Bangalore,Online,Debit Card,1,22871,22,22871,5031.62,17839.38,15094.65,2744.73
561539,12-02-2023,17:38:00,11094,Smartphone,Electronics,West,Chennai,Distributor,Net Banking,8,47016,0,376128,0,376128,218991.45,157136.55
561540,12-02-2023,17:39:00,77850,Keyboard,Electronics,South,Kolkata,Retail Store,Debit Card,14,30153,7,422142,29549.94,392592.06,313005.58,79586.48
561541,12-02-2023,17:40:00,52505,Printer,Electronics,West,Jaipur,Online,Debit Card,8,88708,21,709664,149029.44,560634.56,423002.68,137631.88
561542,12-02-2023,17:41:00,77109,Laptop,Accessories,South,Jaipur,Retail Store,Debit Card,5,2230,4,11150,446,10704,7951.11,2752.89
561543,12-02-2023,17:42:00,55783,Laptop,Accessories,South,Mumbai,Distributor,Debit Card,12,30122,30,361464,108439.2,253024.8,156626.88,96397.92
561544,12-02-2023,17:43:00,10402,Headphones,Electronics,North,Delhi,Distributor,Cash,8,90912,9,727296,65456.64,661839.36,375279.17,286560.19
561545,12-02-2023,17:44:00,19619,Camera,Electronics,North,Jaipur,Online,UPI,11,51680,26,568480,147804.8,420675.2,321725.09,98950.11
561546,12-02-2023,17:45:00,32729,Printer,Office Equipment,North,Bangalore,Distributor,UPI,3,115016,9,345048,31054.32,313993.68,173174.72,140818.96
561547,12-02-2023,17:46:00,74971,Printer,Office Equipment,West,Bangalore,Distributor,Credit Card,5,96407,17,482035,81945.95,400089.05,221985.82,178103.23
561548,12-02-2023,17:47:00,36197,Desk,Electronics,North,Bangalore,Online,Debit Card,7,14383,14,100681,14095.34,86585.66,52883.55,33702.11
561549,12-02-2023,17:48:00,79400,Office Chair,Furniture,North,Kolkata,Online,Net Banking,4,746,21,2984,626.64,2357.36,1926.77,430.59
561550,12-02-2023,17:49:00,61960,Monitor,Electronics,West,Delhi,Distributor,Cash,3,117139,11,351417,38655.87,312761.13,218398.92,94362.21
561551,12-02-2023,17:50:00,24616,Desk,Accessories,South,Pune,Online,Debit Card,14,108375,9,1517250,136552.5,1380697.5,1101227.8,279469.7
561552,12-02-2023,17:51:00,20821,Smartphone,Furniture,South,Pune,Distributor,Cash,5,115324,19,576620,109557.8,467062.2,380221.18,86841.02
561553,12-02-2023,17:52:00,16332,Laptop,Electronics,North,Bangalore,Online,Credit Card,1,42010,3,42010,1260.3,40749.7,33559.74,7189.96
561554,12-02-2023,17:53:00,36973,Smartphone,Electronics,West,Delhi,Retail Store,Credit Card,12,72184,22,866208,190565.76,675642.24,541150.48,134491.76
561555,12-02-2023,17:54:00,45426,Keyboard,Accessories,North,Indore,Distributor,Net Banking,12,69482,20,833784,166756.8,667027.2,520199.14,146828.06
561556,12-02-2023,17:55:00,24306,Monitor,Office Equipment,West,Bangalore,Distributor,Debit Card,14,43431,29,608034,176329.86,431704.14,363929.04,67775.1
561557,12-02-2023,17:56:00,85158,Laptop,Accessories,West,Bangalore,Online,Debit Card,4,6055,34,24220,8234.8,15985.2,10849.11,5136.09
561558,12-02-2023,17:57:00,31517,Desk,Furniture,South,Bangalore,Retail Store,Credit Card,13,15819,20,205647,41129.4,164517.6,131445.31,33072.29
561559,12-02-2023,17:58:00,80662,Office Chair,Furniture,East,Delhi,Retail Store,UPI,4,27573,13,110292,14337.96,95954.04,57963.28,37990.76
561560,12-02-2023,17:59:00,99453,Desk,Furniture,East,Pune,Retail Store,UPI,3,39804,31,119412,37017.72,82394.28,50005.46,32388.82
561561,12-02-2023,18:00:00,53338,Camera,Office Equipment,West,Mumbai,Online,UPI,1,92248,30,92248,27674.4,64573.6,47236.65,17336.95
561562,12-02-2023,18:01:00,38679,Camera,Accessories,South,Jaipur,Retail Store,Credit Card,6,117507,32,705042,225613.44,479428.56,270201.1,209227.46
561563,12-02-2023,18:02:00,46922,Laptop,Office Equipment,West,Mumbai,Retail Store,UPI,13,114586,33,1489618,491573.94,998044.06,702793.47,295250.59
561564,12-02-2023,18:03:00,83238,Monitor,Furniture,North,Bangalore,Online,Cash,13,59890,11,778570,85642.7,692927.3,392965.94,299961.36
561565,12-02-2023,18:04:00,73523,Desk,Furniture,South,Chennai,Retail Store,Cash,5,4167,7,20835,1458.45,19376.55,14386.45,4990.1
561566,12-02-2023,18:05:00,74861,Office Chair,Electronics,West,Bangalore,Retail Store,UPI,3,29315,3,87945,2638.35,85306.65,67023.23,18283.42
561567,12-02-2023,18:06:00,86234,Laptop,Accessories,West,Jaipur,Online,UPI,12,84487,17,1013844,172353.48,841490.52,548161.15,293329.37
561568,12-02-2023,18:07:00,46100,Laptop,Furniture,East,Delhi,Retail Store,UPI,9,103971,29,935739,271364.31,664374.69,561797.98,102576.71
561569,12-02-2023,18:08:00,75792,Headphones,Furniture,East,Jaipur,Online,Debit Card,14,67462,23,944468,217227.64,727240.36,566780.11,160460.25
561570,12-02-2023,18:09:00,94794,Laptop,Furniture,East,Pune,Retail Store,Cash,5,53316,0,266580,0,266580,219644.69,46935.31
561571,12-02-2023,18:10:00,28783,Laptop,Electronics,West,Kolkata,Distributor,Net Banking,11,51222,7,563442,39440.94,524001.06,358572,165429.06
561572,12-02-2023,18:11:00,47577,Keyboard,Furniture,West,Indore,Distributor,Credit Card,3,56322,2,168966,3379.32,165586.68,132163.72,33422.96
561573,12-02-2023,18:12:00,89607,Desk,Office Equipment,North,Pune,Retail Store,Cash,11,43393,29,477323,138423.67,338899.33,246723.92,92175.41
561574,12-02-2023,18:13:00,20744,Tablet,Accessories,East,Jaipur,Retail Store,Debit Card,3,34109,20,102327,20465.4,81861.6,53651,28210.6
561575,12-02-2023,18:14:00,85796,Monitor,Accessories,North,Jaipur,Retail Store,Credit Card,12,67927,22,815124,179327.28,635796.72,473905.9,161890.82
561576,12-02-2023,18:15:00,13000,Keyboard,Office Equipment,East,Mumbai,Retail Store,Cash,6,20260,6,121560,7293.6,114266.4,85843.97,28422.43
561577,12-02-2023,18:16:00,48804,Tablet,Electronics,South,Jaipur,Distributor,Cash,2,38406,22,76812,16898.64,59913.36,49458.98,10454.38
561578,12-02-2023,18:17:00,27070,Office Chair,Accessories,North,Chennai,Distributor,Net Banking,2,75950,4,151900,6076,145824,93245.66,52578.34
561579,12-02-2023,18:18:00,74769,Keyboard,Furniture,North,Chennai,Distributor,Credit Card,5,54532,27,272660,73618.2,199041.8,112067.48,86974.32
561580,12-02-2023,18:19:00,36574,Office Chair,Furniture,West,Pune,Retail Store,Credit Card,5,62074,12,310370,37244.4,273125.6,211874.18,61251.42
561581,12-02-2023,18:20:00,32822,Headphones,Electronics,South,Indore,Online,Debit Card,10,46798,24,467980,112315.2,355664.8,260463.82,95200.98
561582,12-02-2023,18:21:00,78862,Keyboard,Furniture,East,Delhi,Retail Store,UPI,12,111382,5,1336584,66829.2,1269754.8,799393.42,470361.38
561583,12-02-2023,18:22:00,56186,Keyboard,Office Equipment,South,Pune,Retail Store,Cash,13,42158,29,548054,158935.66,389118.34,291982.61,97135.73
561584,12-02-2023,18:23:00,34161,Tablet,Furniture,North,Kolkata,Distributor,Cash,13,38046,7,494598,34621.86,459976.14,345849.25,114126.89
561585,12-02-2023,18:24:00,80483,Printer,Office Equipment,South,Kolkata,Online,UPI,8,109887,7,879096,61536.72,817559.28,491753.87,325805.41
561586,12-02-2023,18:25:00,52902,Camera,Office Equipment,North,Indore,Online,UPI,8,46022,14,368176,51544.64,316631.36,201256.25,115375.11
561587,12-02-2023,18:26:00,10332,Camera,Accessories,South,Jaipur,Online,Credit Card,14,14895,33,208530,68814.9,139715.1,110637.07,29078.03
561588,12-02-2023,18:27:00,90940,Keyboard,Electronics,West,Indore,Distributor,Cash,5,112050,5,560250,28012.5,532237.5,315679.52,216557.98
561589,12-02-2023,18:28:00,35145,Headphones,Office Equipment,North,Indore,Distributor,Debit Card,10,86198,25,861980,215495,646485,392400.45,254084.55
561590,12-02-2023,18:29:00,75293,Tablet,Electronics,North,Chennai,Distributor,Debit Card,9,58321,15,524889,78733.35,446155.65,368631.44,77524.21
